DIVISION_NUM,Division Name,SVP,AVP,Location Name,Online Code,State,Location Description,Year,Adjusted COGS,Sales,Regular GM,Total GM
1,BCU,Karen Keller,Art Karsky,"ABC - THIEF RIVER FALLS, #383 [Closed:06/16/2018]",THIEMNYD,MN,Thief Riverfalls MN Yard,1/1/18,61614.65,79624.5,18009.85,18009.85
1,BCU,Karen Keller,Art Karsky,"ABC - LITTLE FALLS, #350 [Closed:05/12/2018]",LITTMNYD,MN,Little Falls MN Yard,1/1/18,36335.5,45377.58,9042.08,9042.08
1,BCU,Karen Keller,Art Karsky,"ABC - ST CLOUD, #377 [Closed:05/12/2018]",STCLMNYD,MN,St Cloud MN Yard,1/1/18,185693.33,250739.06,65045.73,65045.73
1,BCU,Karen Keller,Art Karsky,"ABC - FERGUS FALLS, #334 [Closed:06/16/2018]",FERGMNYD,MN,Fergus Falls MN Yard,1/1/18,94302.23,125750.31,31448.08,31555.22
1,BCU,Karen Keller,Art Karsky,"ABC - DETROIT LAKES, #325 [Closed:05/12/2018]",DELAMNYD,MN,Detroit Lakes MN Yard,1/1/18,89856.76,113693.48,23836.72,23836.72
1,BCU,Karen Keller,Art Karsky,"ABC - HAWLEY, #337 [Closed:05/12/2018]",HAWLMNYD,MN,Hawley MN Yard,1/1/18,114595.79,134937.64,20341.85,20623.46
1,BCU,Karen Keller,Dave Mills,"ABC - OAK GROVE, #398 [Closed:03/24/2018]",ZIMMMNYD,MN,Oak Grove MN Yard,1/1/18,2946.88,3795.74,848.86,848.86
1,BCU,Karen Keller,Dave Mills,"ABC - NEW RICHMOND, #755",NRICWIYD,WI,New Richmond WI Yard,1/1/18,384818.07,472665.37,87847.3,87847.3
1,BCU,Karen Keller,Dave Mills,"ABC - MANKATO, #361 [Closed:03/24/2018]",MANKMNYD,MN,Mankato MN Yard,1/1/18,101963.77,127160.6,25196.83,25196.83
1,BCU,Karen Keller,Dave Mills,"ABC - EAU CLAIRE, #718",EAUCWIYD,WI,Eau Claire WI Yard,1/1/18,348066.01,436043.04,87977.03,87977.03
1,BCU,Karen Keller,Dave Mills,"ABC - MENOMONIE, #753",MENOWIYD,WI,Menomonie WI Yard,1/1/18,541863.79,647066.04,105202.25,105308.54
1,BCU,Karen Keller,Dave Mills,"ABC - TWIN CITIES MLWK, #349 [Closed:03/24/2018]",LKVLMNMW,MN,Twin Cities MN Millwork,1/1/18,596808.08,747615.23,150807.15,150180.63
1,BCU,Karen Keller,Dave Mills,"ABC - WASECA, #388 [Closed:03/24/2018]",WASEMNYD,MN,Waseca MN Yard,1/1/18,20401.84,25089.4,4687.56,4687.56
1,BCU,Karen Keller,Doug Ossefoort,"ABC - MITCHELL, SD, #648 [Closed:08/11/2018]",MTCHSDYD,SD,Mitchell SD Yard,1/1/18,150727.14,200849.47,50122.33,50122.33
1,BCU,Karen Keller,Doug Ossefoort,"ABC - ABERDEEN, #603 [Closed:08/04/2018]",ABERSDYD,SD,Aberdeen SD Yard,1/1/18,121506.72,160093.67,38586.95,38586.95
1,BCU,Karen Keller,Doug Ossefoort,"ABC - RAPID CITY, SD, #660 [Closed:08/04/2018]",RAPCSDYD,SD,Rapid City SD Yard,1/1/18,703911.52,906268.49,202356.97,202311.57
1,BCU,Karen Keller,Doug Ossefoort,"ABC - SPEARFISH, SD, #670 [Closed:08/04/2018]",SPEASDYD,SD,Spearfish SD Yard,1/1/18,313319.01,399311.32,85992.31,85992.31
1,BCU,Karen Keller,Doug Ossefoort,"ABC - MADISON, SD, #645 [Closed:08/04/2018]",MADISDYD,SD,Madison SD Yard,1/1/18,114802.23,142841.85,28039.62,28039.62
1,BCU,Karen Keller,Doug Ossefoort,"ABC - HURON, SD, #630 [Closed:08/11/2018]",HUROSDYD,SD,Huron SD Yard,1/1/18,201277.55,257767.47,56489.92,56489.92
1,BCU,Karen Keller,Doug Ossefoort,"ABC - PIERRE, SD, #655 [Closed:08/11/2018]",PIERSDYD,SD,Pierre SD Yard,1/1/18,370175.93,491617.41,121441.48,121441.48
1,BCU,Karen Keller,Doug Ossefoort,"ABC - SIOUX FALLS, #667 [Closed:08/04/2018]",SIOUSDYD,SD,Sioux Falls SD Yard,1/1/18,460745.11,609139.74,148394.63,148394.63
1,BCU,Karen Keller,Doug Ossefoort,"ABC - HOT SPRINGS, #628 [Closed:08/04/2018]",HOTSSDYD,SD,Hot Springs SD Yard,1/1/18,82081.94,103599.08,21517.14,21517.14
1,BCU,Karen Keller,Doug Ossefoort,"HURON DC, #633 [Closed:08/11/2018]",HUROSDDC,SD,Huron SD DC,1/1/18,0,0,0,145.25
1,BCU,Karen Keller,Doug Ossefoort,"ABC - BROOKINGS, #608 [Closed:08/04/2018]",BROOSDYD,SD,Brookings SD Yard,1/1/18,53253.97,74090.3,20836.33,20836.33
1,BCU,Karen Keller,Jeremy Poulsen,"ABC - HEBER CITY, #964",HEBRUTYD,UT,Heber City UT Yard,1/1/18,4370.69,5466.45,1095.76,1095.76
1,BCU,Karen Keller,Jeremy Poulsen,"ABC - MIDVALE MLWK, #963",SLAKUTMW,UT,Salt Lake City UT Millwork,1/1/18,1078897.16,1390433.28,311536.12,311536.12
1,BCU,Karen Keller,Jeremy Poulsen,"ABC - MIDVALE, #960",MIDVUTYD,UT,Midvale UT Yard,1/1/18,10545.9,14349.63,3803.73,3803.73
1,BCU,Karen Keller,Jeremy Poulsen,"ABC - SPANIS FORK, #972",SPFKUTYD,,Spanish Fork UT Yard,1/1/18,1183.77,1402.05,218.28,218.28
1,BCU,Karen Keller,John Grueneich,"ABC - GLENDIVE, #433",GLENMTYD,MT,Glendive MT Yard,1/1/18,33094.42,43536.62,10442.2,10442.2
1,BCU,Karen Keller,John Grueneich,"ABC - DICKINSON, ND, #522 [Closed:06/23/2018]",DICKNDYD,ND,Dickinson ND Yard,1/1/18,126751.81,161372.32,34620.51,34620.51
1,BCU,Karen Keller,John Grueneich,"ABC - JAMESTOWN, ND, #540 [Closed:06/23/2018]",JAMENDYD,ND,Jamestown ND Yard,1/1/18,34237.49,45219.62,10982.13,10982.13
1,BCU,Karen Keller,John Grueneich,"ABC - DEVILS LAKE, #520 [Closed:06/23/2018]",DELANDYD,ND,Devils Lake ND Yard,1/1/18,37882.42,46679.18,8796.76,8796.76
1,BCU,Karen Keller,John Grueneich,"ABC - WILLISTON, #592 [Closed:06/23/2018]",WILLNDYD,ND,Williston ND Yard,1/1/18,12463.29,15184.3,2721.01,2721.01
1,BCU,Karen Keller,John Grueneich,"ABC - WHEATON, MN, #393 [Closed:06/23/2018]",WHEAMNYD,MN,Wheaton MN Yard,1/1/18,14636.82,20904.93,6268.11,6268.11
1,BCU,Karen Keller,John Grueneich,"ABC - MILES CITY, #461",MILEMTYD,MT,Miles City MT Yard,1/1/18,129919.45,173006.84,43087.39,43094.56
1,BCU,Karen Keller,John Grueneich,"ABC - MANDAN, ND, #557 [Closed:06/23/2018]",MANDNDYD,ND,Mandan ND Yard,1/1/18,253145.58,315541.01,62395.43,62395.43
1,BCU,Karen Keller,John Grueneich,"ABC - SIDNEY, MT, #485",SIDNMTYD,MT,Sidney MT Yard,1/1/18,57034.32,74787.32,17753,17753
1,BCU,Karen Keller,John Grueneich,"ABC - WAHPETON, #590 [Closed:06/16/2018]",WAHPNDYD,ND,Wahpeton ND Yard,1/1/18,146702.03,181871.03,35169,35169
1,BCU,Karen Keller,Pete Hartmann,"ABC - FORT ATKINSON, #725 [Closed:08/11/2018]",FTATWIYD,WI,Fort Atkinson WI Yard,1/1/18,198833.86,255571.74,56737.88,56737.88
1,BCU,Karen Keller,Pete Hartmann,"ABC - PLATTEVILLE, #759",PLATWIYD,WI,Platteville WI Yard,1/1/18,475788.18,591913.1,116124.92,116124.92
1,BCU,Karen Keller,Pete Hartmann,"ABC - GREENWOOD, #730",GRWDWIYD,WI,Greenwood WI Yard,1/1/18,63061.65,83499.79,20438.14,20438.14
1,BCU,Karen Keller,Pete Hartmann,"ABC - WAUSAU, #795",WAUSWIYD,WI,Wausau WI Yard,1/1/18,450456.15,578418.78,127962.63,127962.63
1,BCU,Karen Keller,Pete Hartmann,"ABC - LOMIRA, #740 [Closed:08/11/2018]",LOMIWIYD,WI,Lomira WI Yard,1/1/18,570439.35,707915.71,137476.36,137770.42
1,BCU,Karen Keller,Pete Hartmann,"ABC - MONROE, #754 [Closed:08/11/2018]",MONRWIYD,WI,Monroe WI Yard,1/1/18,239673.61,305279.09,65605.48,65605.48
1,BCU,Karen Keller,Pete Hartmann,"ABC - DEPERE, WI, #720",DEPRWIMW,WI,De Pere WI Yard,1/1/18,278819.12,363161.49,84342.37,84342.37
1,BCU,Karen Keller,Pete Hartmann,"ABC - FOX VALLEY, #728",GRVLWIYD,WI,Greenville WI Yard,1/1/18,187681.17,256670.1,68988.93,68988.93
1,BCU,Karen Keller,Pete Hartmann,"ABC - MIDDLETON, #750",MIDDWIYD,WI,Middleton WI Yard,1/1/18,1008768.95,1220588.5,211819.55,211819.55
1,BCU,Karen Keller,Pete Hartmann,"ABC - MINOCQUA, #758",MINOWIYD,WI,Minocqua WI Yard,1/1/18,161331.87,200605.56,39273.69,39273.69
1,BCU,Karen Keller,Rich Buffington,"ABC - ASPEN, #801 [Closed:01/27/2018]",ASPNCOYD,CO,Aspen CO Yard,1/1/18,33188.42,45477.45,12289.03,12289.03
1,BCU,Karen Keller,Rich Buffington,"ABC - GLENWOOD SPRINGS, #834 [Closed:01/27/2018]",GLENCOYD,CO,Glenwood Springs CO Yard,1/1/18,38947.25,48936.02,9988.77,9988.77
1,BCU,Karen Keller,Rich Buffington,"ABC - CORTEZ, #815 [Closed:01/27/2018]",CORTCOYD,CO,Cortez CO Yard,1/1/18,8710.97,11121.43,2410.46,2410.46
1,BCU,Karen Keller,Rich Buffington,"ABC - FARMINGTON, #930 [Closed:02/03/2018]",FARMNMYD,NM,Farmington NM Yard,1/1/18,4539.14,6133.24,1594.1,1594.1
1,BCU,Karen Keller,Rich Buffington,"ABC - GRAND JUNCTION, #836 [Closed:01/27/2018]",GRJUCOYD,CO,Grand Junction CO Yard,1/1/18,89934.91,120547.63,30612.72,30612.72
1,BCU,Karen Keller,Rich Buffington,"ABC - MONTROSE, #855 [Closed:01/27/2018]",MONTCOYD,CO,Montrose CO Yard,1/1/18,22480.01,32300.01,9820,9820
1,BCU,Karen Keller,Rich Buffington,"ABC - STEAMBOAT SPRING, #862 [Closed:01/27/2018]",STSPCOYD,CO,Steamboat Springs CO Yard,1/1/18,21473.62,27556.21,6082.59,6082.59
1,BCU,Karen Keller,Rich Buffington,"ABC - DURANGO, #827 [Closed:02/03/2018]",DURACOYD,CO,Durango CO Yard,1/1/18,33569.48,40722.2,7152.72,7152.72
1,BCU,Karen Keller,Ryan Petersen,"ABC - DUBUQUE, #222 [Closed:02/03/2018]",DUBUIAYD,IA,Dubuque IA Yard,1/1/18,21441.67,28020.59,6578.92,6578.92
1,BCU,Karen Keller,Ryan Petersen,"ABC - STORM LAKE, #274 [Closed:03/17/2018]",STORIAYD,IA,Storm Lake IA Yard,1/1/18,8660.5,11337.52,2677.02,2677.02
1,BCU,Karen Keller,Ryan Petersen,"ABC - BOONE, #213 [Closed:03/17/2018]",BOONIAYD,IA,Boone IA Yard,1/1/18,57302.87,70800.51,13497.64,13497.64
1,BCU,Karen Keller,Ryan Petersen,"ABC - WALKER, #289 [Closed:05/05/2018]",WALKIAYD,IA,Walker IA Yard,1/1/18,87276.18,110509.55,23233.37,23233.37
1,BCU,Karen Keller,Ryan Petersen,"ABC - WAUKON, #291 [Closed:05/05/2018]",WAUKIAYD,IA,Waukon IA Yard,1/1/18,46534.13,58205.59,11671.46,11671.46
1,BCU,Karen Keller,Ryan Petersen,"ABC - ALGONA, #206 [Closed:03/17/2018]",ALGOIAYD,IA,Algona IA Yard,1/1/18,25180.93,30971.6,5790.67,5790.67
1,BCU,Karen Keller,Ryan Petersen,"ABC - WATERLOO, #290 [Closed:05/05/2018]",WATRIAYD,IA,Waterloo IA Yard,1/1/18,131435.33,153775.55,22340.22,22340.22
1,BCU,Karen Keller,Ryan Petersen,"ABC - IOWA FALLS, #239 [Closed:03/17/2018]",IAFAIAYD,IA,Iowa Falls IA Yard,1/1/18,9937.58,13014.48,3076.9,3076.9
1,BCU,Karen Keller,Ryan Petersen,"ABC - ELKADER, #227 [Closed:03/17/2018]",ELKAIAYD,IA,Elkader IA Yard,1/1/18,27932.76,34035.96,6103.2,6103.2
1,BCU,Karen Keller,Ryan Petersen,"ABC - DAVENPORT, #219 [Closed:02/03/2018]",DAVEIAYD,IA,Davenport IA Yard,1/1/18,37406.45,41602.64,4196.19,4196.19
1,BCU,Karen Keller,Ryan Petersen,"ABC - MASON CITY, #246 [Closed:05/05/2018]",MASNIAYD,IA,Mason City IA Yard,1/1/18,219523.25,254760.57,35237.32,35237.32
1,BCU,Karen Keller,Ryan Petersen,"ABC - SIOUX CITY, #267 [Closed:03/17/2018]",SIOUIAYD,IA,Sioux City IA Yard,1/1/18,11351.35,14722.03,3370.68,3370.68
1,BCU,Justin Robb,Todd Moore,"INDIANAPOLIS, #877",INDYINYD,IN,Indianapolis IN Yard,1/1/18,4406239.53,5859035.24,1452795.71,1452971.63
1,BCU,Justin Robb,Todd Moore,"MOORESVILLE TR, #879",MOORINMF,IN,Mooresville IN Truss,1/1/18,34.71,0,-34.71,34.71
2,BSS,Debra Kesner,Joel Lynch,"PALMER, #530",PALMAKYD,AK,Palmer AK Yard,1/1/18,158151.25,209700.71,51549.46,51549.75
2,BSS,Debra Kesner,Joel Lynch,"WASILLA MILLWORK SHOP, #43",WASIAKMW,AK,Wasilla AK Millwork,1/1/18,73685.07,94545.51,20860.44,16960.73
2,BSS,Debra Kesner,Joel Lynch,"BSS - SOLDOTNA, #110",SOLDAKYD,AK,Soldotna AK Yard,1/1/18,217331.78,301413.13,84081.35,84081.35
2,BSS,Debra Kesner,Joel Lynch,"KENAI, #100",KENAAKYD,AK,Kenai AK Yard,1/1/18,163021.58,211249.59,48228.01,48372
2,BSS,Debra Kesner,Joel Lynch,"FAIRBANKS, #30",FAIRAKYD,AK,Fairbanks AK Yard,1/1/18,656863.25,903790.24,246926.99,247002.47
2,BSS,Debra Kesner,Joel Lynch,"SITKA, #70",SITKAKYD,AK,Sitka AK Yard,1/1/18,137040.96,191356.04,54315.08,54315.08
2,BSS,Debra Kesner,Joel Lynch,"WASILLA, #40",WASIAKYD,AK,Wasilla AK Yard,1/1/18,96588.6,134392.87,37804.27,38143.23
2,BSS,Debra Kesner,Joel Lynch,"SEWARD, #130",SEWAAKYD,AK,Seward AK Yard,1/1/18,68751.54,87203.73,18452.19,18452.19
2,BSS,Debra Kesner,Joel Lynch,"KODIAK, #90",KODIAKYD,AK,Kodiak AK Yard,1/1/18,169887.37,247561.82,77674.45,77734.32
2,BSS,Debra Kesner,Joel Lynch,"HMER, #120",HOMRAKYD,AK,HMEr AK Yard,1/1/18,413551.78,604278.81,190727.03,190727.03
2,BSS,Debra Kesner,Randy Bridwell,"MILLWORK PRODUCTION, #23",ANCHAKMW,AK,Anchorage AK Millwork,1/1/18,2056336.89,2676929.99,620593.1,626182.45
2,BSS,Debra Kesner,Randy Bridwell,"LAKE OTIS, #170",LKOTAKYD,AK,Lake Otis AK Yard,1/1/18,109083.62,130451.7,21368.08,21368.08
2,BSS,Debra Kesner,Randy Bridwell,"BSS - LOIS DRIVE, #20",ANCHAKYD,AK,Anchorage AK Yard (Lois Drive),1/1/18,592959.19,791326.37,198367.18,198357.66
2,BSS,Debra Kesner,Randy Bridwell,"EAGLE RIVER, #140",EAGLAKYD,AK,Eagle River AK Yard,1/1/18,90411.18,112343.33,21932.15,21942.78
3,Lumbermens,Debra Kesner,Bob Crowson,"ABC POST FALLS 028, #28",POSTIDYD,ID,Post Falls ID Yard,1/1/18,5827.11,4880.06,-947.05,947.05
3,Lumbermens,Debra Kesner,Bob Crowson,"ABC SPOKANE 019, #19",SPOKWAYD,WA,Spokane WA Yard,1/1/18,1093059.59,1371652.48,278592.89,278592.89
3,Lumbermens,Debra Kesner,John Davis,"ABC MCCALL 703, #703",MCCAIDYD,ID,McCall ID Yard,1/1/18,351417.55,478923.44,127505.89,127505.89
3,Lumbermens,Debra Kesner,John Davis,"ABC WENATCHEE 802, #802",WENAWAYD,WA,Wenatchee WA Yard,1/1/18,207908.75,272982.97,65074.22,65074.22
3,Lumbermens,Debra Kesner,John Davis,"ABC HERMISTON 709, #709",HERMORYD,OR,Hermiston OR Yard,1/1/18,114545.55,157878.97,43333.42,43333.42
3,Lumbermens,Debra Kesner,John Davis,"ABC YAKIMA 023, #23",YAKIWAYD,WA,Yakima WA Yard,1/1/18,351239.77,455118.1,103878.33,103878.33
3,Lumbermens,Debra Kesner,John Davis,"ABC KENNEWICK 714, #714",KENNWAYD,WA,Kennewick WA Yard,1/1/18,901882.63,1170808.21,268925.58,268925.58
3,Lumbermens,Debra Kesner,John Davis,"ABC KENNEWICK DOOR 716, #716",KENNWAMW,WA,Kennewick WA Millwork,1/1/18,3044.44,4218.83,1174.39,1174.39
3,Lumbermens,Debra Kesner,John Davis,"ABC TWIN FALLS 723, #723",TWINIDYD,,Twin Falls ID Yard,1/1/18,76746.38,96451.19,19704.81,19704.81
3,Lumbermens,Debra Kesner,John Davis,"ABC MERIDIAN 701, #701",MERIIDYD,ID,Boise ID Yard,1/1/18,2717.6,3236.61,519.01,519.01
3,Lumbermens,Debra Kesner,John Davis,"BOISE MILLWORK, #719",MERIIDMW,ID,Boise ID Millwork,1/1/18,1741390.82,2192342.06,450951.24,450951.24
3,Lumbermens,Debra Kesner,John Davis,"ABC OTHELLO 710, #710",OTHEWAYD,WA,Othello WA Yard,1/1/18,220036.97,281847.52,61810.55,61810.55
3,Lumbermens,Debra Kesner,John Davis,"ABC WALLA WALLA 706, #706",WALLWAYD,WA,Walla Walla WA Yard,1/1/18,260624.93,332187.46,71562.53,71562.53
3,Lumbermens,Debra Kesner,John Davis,"ABC WALLA WALLA MFG, #707",WALLWAMF,WA,Walla Walla WA Truss,1/1/18,43127.05,54650.45,11523.4,11523.4
3,Lumbermens,Debra Kesner,John Hoch,"ABC TANGENT 602, #602",TANGORYD,OR,Tangent OR Yard,1/1/18,180362.95,231870.97,51508.02,51508.02
3,Lumbermens,Debra Kesner,John Hoch,"ABC COOS BAY 601, #601",COOSORYD,OR,Coos Bay OR Yard,1/1/18,315590.2,420313.22,104723.02,104723.02
3,Lumbermens,Debra Kesner,John Hoch,"ABC NEWPORT 609, #609",NEWPORYD,OR,Newport OR Yard,1/1/18,142572.97,177368.64,34795.67,34795.67
3,Lumbermens,Debra Kesner,John Hoch,"ABC CLACKAMAS MILLWK, #610",CLACORMW,OR,Clackamas OR Millwork,1/1/18,2470174.08,3132948.71,662774.63,662774.63
3,Lumbermens,Debra Kesner,John Hoch,"ABC VANCOUVER 009, #9",VANCWAYD,WA,Vancouver WA Yard,1/1/18,32864.34,44052.46,11188.12,11188.12
3,Lumbermens,Debra Kesner,John Hoch,"ABC SEASIDE 803, #803",SEASORYD,OR,Seaside OR Yard,1/1/18,1023982,1376410.31,352428.31,352428.31
3,Lumbermens,Debra Kesner,John Hoch,"ABC BEND BRANCH 807, #807",BENDORYD,OR,Bend OR Yard,1/1/18,1071561.89,1463526.66,391964.77,391964.77
3,Lumbermens,Debra Kesner,John Hoch,"ABC LAKEVIEW 708, #708",LKVWORYD,OR,Lakeview OR Yard,1/1/18,56772.12,73844.35,17072.23,17072.23
3,Lumbermens,Debra Kesner,John Hoch,"ABC MCMINNVILLE 603, #603",MCMNORYD,OR,McMinnville OR Yard,1/1/18,654460.18,846183.87,191723.69,191723.69
3,Lumbermens,Debra Kesner,John Hoch,"ABC FOREST GROVE 604, #604",FOGRORYD,OR,Forest Grove OR Yard,1/1/18,83770.28,113188.16,29417.88,29417.88
3,Lumbermens,Debra Kesner,John Hoch,"ABC LINCOLN CITY 607, #607",LINCORYD,OR,Lincoln City OR Yard,1/1/18,281801.52,357365.76,75564.24,75564.24
3,Lumbermens,Debra Kesner,John Hoch,"ABC CLACKAMAS 606, #606",CLACORYD,OR,Clackamas OR Yard,1/1/18,3663.58,5103.25,1439.67,1439.67
3,Lumbermens,Debra Kesner,Scott Munson,"ABC GRAHAM 504, #504",GRAHWAYD,WA,Graham WA Yard,1/1/18,711853,918861.36,207008.36,207008.36
3,Lumbermens,Debra Kesner,Scott Munson,"ABC ARLINGTON DC, #667",ARLIWAYD,WA,Arlington WA Yard,1/1/18,1431751.09,1737827.92,306076.83,306076.83
3,Lumbermens,Debra Kesner,Scott Munson,"ABC OLYMPIA 010, #10",OLYMWAYD,WA,Olympia WA Yard,1/1/18,285250.44,385889.25,100638.81,100638.81
3,Lumbermens,Debra Kesner,Scott Munson,"ABC FIFE 501, #501",FIFEWAYD,WA,Fife WA Yard,1/1/18,389579.54,526632.48,137052.94,137052.94
3,Lumbermens,Debra Kesner,Scott Munson,"ABC FERNDALE, #663",FERNWAYD,WA,Ferndale WA Yard,1/1/18,174387.68,208708.42,34320.74,34320.74
3,Lumbermens,Debra Kesner,Scott Munson,"ABC GIG HARBOR 506, #506",GIGHWAYD,WA,Gig Harbor WA Yard,1/1/18,402911.28,526696.18,123784.9,123784.9
3,Lumbermens,Debra Kesner,Scott Munson,"ABC LONGVIEW 018, #18",LONGWAYD,WA,Longview WA Yard,1/1/18,137769.89,183763.71,45993.82,45993.82
3,Lumbermens,Debra Kesner,Scott Munson,"ABC HOODSPORT 025, #25",HOODWAYD,WA,Hoodsport WA Yard,1/1/18,4921.23,6557.8,1636.57,1636.57
3,Lumbermens,Debra Kesner,Scott Munson,"ABC SHELTON 002, #2",SHELWAYD,WA,Shelton WA Yard,1/1/18,756650.89,953403.47,196752.58,196752.58
3,Lumbermens,Debra Kesner,Scott Munson,"ABC BAINBRIDGE 004, #4",BAINWAYD,WA,Bainbridge Island WA Yard,1/1/18,328730.48,420070.28,91339.8,91339.8
3,Lumbermens,Debra Kesner,Scott Munson,"ABC SPANAWAY 503, #503",SPANWAYD,WA,Spanaway WA Yard,1/1/18,1373187.36,1736613.86,363426.5,363426.5
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC PRESCOTT 035, #35",PRESAZYD,AZ,Prescott Valley AZ Yard,1/1/18,369700.33,459556.11,89855.78,89855.78
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC SHOW LOW 040, #40",SHOWAZYD,AZ,Show Low AZ Yard,1/1/18,187631.92,242844.07,55212.15,55212.15
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC LAKE HAVASU 036, #36",LKHAAZYD,AZ,Lake Havasu City AZ Yard,1/1/18,407574.95,528583.62,121008.67,121008.67
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC SEDONA 033, #33",SEDOAZHC,AZ,Sedona AZ HME Center,1/1/18,419223.5,524831.41,105607.91,105607.91
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC FLAGSTAFF 031, #31",FLAGAZYD,AZ,Flagstaff AZ Yard,1/1/18,280538.9,370902.16,90363.26,90363.26
5,DXL,Phil Pearson,John Mayhew,"EL CAJON, #4",ELCACAHC,CA,El Cajon CA HME Center,1/1/18,287014.39,385421.47,98407.08,98407.03
5,DXL,Phil Pearson,John Mayhew,"SOUTH BAY, #9",SBAYCAHC,CA,South Bay CA HME Center,1/1/18,287746.44,386078.22,98331.78,98331.48
5,DXL,Phil Pearson,John Mayhew,"LA MESA DOOR SHOP, #51",LMESCAMW,CA,La Mesa CA Millwork,1/1/18,1031.84,1031.84,0,670.8
5,DXL,Phil Pearson,John Mayhew,"LA MESA, #12",LMESCAHC,CA,La Mesa CA HME Center,1/1/18,1790498.22,2382929.31,592431.09,592835.58
5,DXL,Phil Pearson,John Mayhew,"RANCHO SAN DIEGO, #15",RSDICAHC,CA,Rancho San Diego CA HME Center,1/1/18,324182.48,442853.47,118670.99,118670.99
5,DXL,Phil Pearson,John Mayhew,"MIRAMAR, #11",MIRACAHC,CA,Miramar CA HME Center,1/1/18,1135619.5,1499991.94,364372.44,364372.42
5,DXL,Phil Pearson,John Mayhew,"DISTRIBUTION CENTER, #7",NATBCADC,CA,National City CA DC (Bay Marina),1/1/18,0,0,0,3093.88
5,DXL,Phil Pearson,John Mayhew,"KEARNY MESA, #14",KEARCAHC,CA,Kearny Mesa CA HME Center,1/1/18,1674209.26,2239401.57,565192.31,565190.92
5,DXL,Phil Pearson,John Mayhew,"SOLANA BEACH, #6",SOLACAHC,CA,Solana Beach CA HME Center,1/1/18,1201717.42,1603753.77,402036.35,402048.27
5,DXL,Phil Pearson,John Mayhew,"SPORTS ARENA, #1",SDIECAHC,CA,Sports Arena CA HME Center,1/1/18,769893.75,1060046.35,290152.6,290152.58
5,DXL,Phil Pearson,John Mayhew,"ESCONDIDO, #3",ESCOCAHC,CA,Escondido CA HME Center,1/1/18,951290.87,1303869.77,352578.9,352578.9
5,DXL,Phil Pearson,Lee Jardine,"FELTON, #61",FELTCAHC,CA,Felton CA HME Center,1/1/18,0,0,0,0
5,DXL,Phil Pearson,Lee Jardine,"SAN LORENZO DOOR SHOP, #57",SANCCASR,CA,Santa Cruz CA Showroom,1/1/18,1578770.51,2157440.61,578670.1,578670.1
5,DXL,Phil Pearson,Lee Jardine,"SALINAS, #58",SALICAHC,CA,Salinas CA HME Center,1/1/18,132980.66,179580.71,46600.05,46600.05
5,DXL,Phil Pearson,Lee Jardine,"41ST AVE, #55",SOQUCAHC,CA,Soquel CA HME Center,1/1/18,1908.67,2644.48,735.81,735.81
5,DXL,Phil Pearson,Lee Jardine,"RIVER STREET, #63",SCRUCAHC,CA,Santa Cruz CA HME Center,1/1/18,43931.58,60797.31,16865.73,16865.73
9,HPE,Colin Robert,Rick Salinas,"ROCKPORT, #95 [Closed:02/05/2018]",ROCKTXYD,TX,Rockport TX Retail,1/1/18,224798.18,305292.81,80494.63,80494.63
20,ABC,Robert Cody,Bob Salyer,"BUNNELL, FL",HBUNYD,FL,Bunnell FL Yard,1/1/18,2466062.77,3465735.95,999673.18,999673.18
20,ABC,Robert Cody,Bob Salyer,JACKSONVILLE WINDOWS,HJAXWN,FL,Jacksonville FL Install,1/1/18,4096300.98,5216383.67,1120082.69,1120082.69
20,ABC,Robert Cody,Danny Hatchell,"CHERRY POINT, SC",SCPSYD,SC,Cherry Point SC Yard,1/1/18,2912398.98,3878921.44,966522.46,966522.46
20,ABC,Robert Cody,Dominic Williams,PALM BAY  FL YARD,PALMFLYD,FL,Palm Bay FL Yard,1/1/18,1822079.42,2347487.12,525407.7,525407.7
20,ABC,Robert Cody,Dominic Williams,"WEST PALM BEACH,FL  (WPF#90)",HWPFYD,FL,West Palm FL Yard,1/1/18,6434522.69,7882000.76,1447478.07,1447478.07
20,ABC,Robert Cody,Doug Bross,"ORLANDO, FL",LSOORF,FL,Orlando FL Yard,1/1/18,4095317.51,5195816.86,1100499.35,1100499.35
20,ABC,Robert Cody,Doug Bross,SANFORD  FL YARD,SANFFLYD,FL,Sanford FL Yard,1/1/18,494648.26,664089.17,169440.91,169440.91
20,ABC,Robert Cody,Doug Bross,GROVELAND FL YARD,HGLFYD,FL,Groveland FL Yard,1/1/18,948308.59,1233681.61,285373.02,285373.02
20,ABC,Robert Cody,Michael Lamb,POOLER  GA YARD,POOLGAYD,GA,Pooler GA Yard,1/1/18,1255556.26,1630663.25,375106.99,375106.99
20,ABC,Robert Cody,Ronny Cannon,"TALLAHASSEE, FL YARD",TALLFLYD,FL,Tallahassee FL Yard,1/1/18,638901.91,813716.04,174814.13,174814.13
20,ABC,Robert Cody,Sonny Joyner,"EDISTO ISLAND, SC",SEISYD,SC,Edisto Island SC Yard,1/1/18,133473.21,182705.94,49232.73,49232.73
